filename	subjectGroup	age	sex	Native.language.s.	mySegmentationCond	lang	response	correct_segm	underlying	surface	n.changes	closest_match_just_match	closest.match.length	closest.match.pos	stream	n.attested.sylls	closest_match
399612_210524_062927_c74853f89ea25d5f7821313a5618a1111702da85.csv	1	21	male	English	continuous	L1	gaala ti papa pi pi gaala tu pi paapi gala ti papi tu papi gala papi tu papapi gala papi tu papati	0.25	pati	pati	0	pa	2	1	abc	2	pati
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	dotitupigola	dotitubigala	2	pigola	6	4	cab	6	dotitupigola
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	dotitubuda	dotitubuda	0	do	2	1	abc	5	dotitubuda
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	tidodigola	tidodigala	1	gola	4	4	abc	4	tidoXXgola
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	tutibudo	dutibuda	2	tutibudo	8	1	abc	4	tutibudo
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	budo	buda	1	budo	4	1	abc	2	budo
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	ropigola	rapigala	2	ropigola	8	1	bca	4	ropigola
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	tutiti	duditi	2	tuti	4	1	cab	2	tutiti
399612_210524_062959_bf69bf5fd8b0c424c38766759ba27e0d495b7a7c.csv	1	26	male	English, Hindi	continuous	L1	do ti tu bi gala,do ti tu buddha ,the do di gaala,du ti bu duda,buddha,ra pi gala,du deti,gala	0.5	gola	gala	1	gola	4	1	abc	2	gola
399612_210524_063033_09bd5d4cc2289431b7738c15465bd33ca18c28ce.csv	1	19	male	English	continuous	L1	gogolla pibu too gogolla pa bi tu shi bu tu bu gogolla pibutu gogolla pa bi tu shi bu tu	0.75	gola	gola	0	gola	4	1	abc	2	gola
399612_210524_063033_09bd5d4cc2289431b7738c15465bd33ca18c28ce.csv	1	19	male	English	continuous	L1	gogolla pibu too gogolla pa bi tu shi bu tu bu gogolla pibutu gogolla pa bi tu shi bu tu	0.75	pibu	pibu	0	pi	2	1	abc	2	pibu
399612_210524_063033_09bd5d4cc2289431b7738c15465bd33ca18c28ce.csv	1	19	male	English	continuous	L1	gogolla pibu too gogolla pa bi tu shi bu tu bu gogolla pibutu gogolla pa bi tu shi bu tu	0.75	tu	tu	0	tu	2	1	abc	1	tu
399612_210524_063033_09bd5d4cc2289431b7738c15465bd33ca18c28ce.csv	1	19	male	English	continuous	L1	gogolla pibu too gogolla pa bi tu shi bu tu bu gogolla pibutu gogolla pa bi tu shi bu tu	0.75	pa	pa	0	pa	2	1	abc	1	pa
399612_210524_063033_09bd5d4cc2289431b7738c15465bd33ca18c28ce.csv	1	19	male	English	continuous	L1	gogolla pibu too gogolla pa bi tu shi bu tu bu gogolla pibutu gogolla pa bi tu shi bu tu	0.75	bi	bi	0	bi	2	1	bca	1	bi
399612_210524_063033_09bd5d4cc2289431b7738c15465bd33ca18c28ce.csv	1	19	male	English	continuous	L1	gogolla pibu too gogolla pa bi tu shi bu tu bu gogolla pibutu gogolla pa bi tu shi bu tu	0.75	bu	bu	0	bu	2	1	bca	1	bu
399612_210524_063033_09bd5d4cc2289431b7738c15465bd33ca18c28ce.csv	1	19	male	English	continuous	L1	gogolla pibu too gogolla pa bi tu shi bu tu bu gogolla pibutu gogolla pa bi tu shi bu tu	0.75	pibudo	pibutu	2	budo	4	2	abc	3	pibudo
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	kugo	guga	2	kugo	4	1	cab	2	kugo
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	lati	lati	0	la	2	1	bca	2	lati
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	pati	pati	0	pa	2	1	abc	2	pati
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	goku	gugu	2	go	2	1	abc	2	goku
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	titi	titi	0	ti	2	1	abc	1	titi
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	goti	gati	1	go	2	1	abc	2	goti
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	liti	liti	0	ti	2	2	abc	1	XXti
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	mati	mati	0	ti	2	2	abc	1	XXti
399612_210524_063054_05504260c6993eeb280afdfe8e0b3c0507e55df6.csv	1	40	male	English	continuous	L1	guga lati pati gugu teti gati sumu lati leti huru teti mati gula lati hati	0.5	gola	gula	1	gola	4	1	abc	2	gola
399612_210524_063124_30bb32c7388fc0b96791c5712d5f2c51c2893494.csv	1	25	male	ENGLISH	continuous	L1	tea boot napa talatibuta napa	1	ti	ti	0	ti	2	1	abc	1	ti
399612_210524_063124_30bb32c7388fc0b96791c5712d5f2c51c2893494.csv	1	25	male	ENGLISH	continuous	L1	tea boot napa talatibuta napa	1	napa	napa	0	pa	2	2	abc	1	XXpa
399612_210524_063124_30bb32c7388fc0b96791c5712d5f2c51c2893494.csv	1	25	male	ENGLISH	continuous	L1	tea boot napa talatibuta napa	1	dalatibudo	talatibuta	3	tibudo	6	3	abc	5	dalatibudo
399612_210524_063145_0abe001251efb48a92a9e7f4835f758e2a27c2ec.csv	1	22	male	English,Malayalam	continuous	L1	papiku tebuda,goalabthu tebuda,papiku goalabdhu tebhuda	1	pabiku	papiku	1	pabiku	6	1	abc	3	pabiku
399612_210524_063145_0abe001251efb48a92a9e7f4835f758e2a27c2ec.csv	1	22	male	English,Malayalam	continuous	L1	papiku tebuda,goalabthu tebuda,papiku goalabdhu tebhuda	1	tibudo	tibuda	1	tibudo	6	1	abc	3	tibudo
399612_210524_063145_0abe001251efb48a92a9e7f4835f758e2a27c2ec.csv	1	22	male	English,Malayalam	continuous	L1	papiku tebuda,goalabthu tebuda,papiku goalabdhu tebhuda	1	goalabtu	goalabtu	0	go	2	1	abc	2	goXXXXtu
399612_210524_063145_0abe001251efb48a92a9e7f4835f758e2a27c2ec.csv	1	22	male	English,Malayalam	continuous	L1	papiku tebuda,goalabthu tebuda,papiku goalabdhu tebhuda	1	goalabdo	goalabdu	1	go	2	1	abc	2	goXXXXdo
399612_210524_063212_277f39dba509e8b0a4dbeac21143b930a467cf8d.csv	1	31	male	English	continuous	L1	gala,tibu,ropy,puby,ta,tadibu,ta	0.5	gola	gala	1	gola	4	1	abc	2	gola
399612_210524_063212_277f39dba509e8b0a4dbeac21143b930a467cf8d.csv	1	31	male	English	continuous	L1	gala,tibu,ropy,puby,ta,tadibu,ta	0.5	tibu	tibu	0	tibu	4	1	abc	2	tibu
399612_210524_063212_277f39dba509e8b0a4dbeac21143b930a467cf8d.csv	1	31	male	English	continuous	L1	gala,tibu,ropy,puby,ta,tadibu,ta	0.5	ropi	ropi	0	ropi	4	1	abc	2	ropi
399612_210524_063212_277f39dba509e8b0a4dbeac21143b930a467cf8d.csv	1	31	male	English	continuous	L1	gala,tibu,ropy,puby,ta,tadibu,ta	0.5	bubi	pubi	1	bu	2	1	bca	2	bubi
399612_210524_063212_277f39dba509e8b0a4dbeac21143b930a467cf8d.csv	1	31	male	English	continuous	L1	gala,tibu,ropy,puby,ta,tadibu,ta	0.5	da	ta	1	da	2	1	abc	1	da
399612_210524_063212_277f39dba509e8b0a4dbeac21143b930a467cf8d.csv	1	31	male	English	continuous	L1	gala,tibu,ropy,puby,ta,tadibu,ta	0.5	datibu	tadibu	2	tibu	4	2	abc	3	datibu
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	bupi	pupi	1	bu	2	1	bca	2	bupi
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	tuti	tuti	0	tuti	4	1	cab	2	tuti
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	gola	gala	1	gola	4	1	abc	2	gola
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	da	da	0	da	2	1	abc	1	da
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	kuti	kuti	0	kuti	4	1	cab	2	kuti
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	ropi	rupi	1	ropi	4	1	abc	2	ropi
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	kupi	kupi	0	ku	2	1	abc	2	kupi
399612_210524_063245_95ce237bfe2ab5f90171ff8c88c6befcf34bf6f8.csv	1	44	male	English	continuous	L1	pupi,tuti,gala,da,kuti,rupi,cupi,tuta	0.75	tuda	tuta	1	tuda	4	1	cab	2	tuda
399612_210524_063327_31263282b8a5bdadfe0e364ceba7937f71a59e57.csv	1	44	male	Russian	continuous	L1	doka pibu todara doka kala pika pibu kola	0.75	dogo	doka	2	dogo	4	1	cab	2	dogo
399612_210524_063327_31263282b8a5bdadfe0e364ceba7937f71a59e57.csv	1	44	male	Russian	continuous	L1	doka pibu todara doka kala pika pibu kola	0.75	pibu	pibu	0	pi	2	1	abc	2	pibu
399612_210524_063327_31263282b8a5bdadfe0e364ceba7937f71a59e57.csv	1	44	male	Russian	continuous	L1	doka pibu todara doka kala pika pibu kola	0.75	dodaro	todara	2	dodaro	6	1	cab	3	dodaro
399612_210524_063327_31263282b8a5bdadfe0e364ceba7937f71a59e57.csv	1	44	male	Russian	continuous	L1	doka pibu todara doka kala pika pibu kola	0.75	kala	kala	0	la	2	2	bca	1	XXla
399612_210524_063327_31263282b8a5bdadfe0e364ceba7937f71a59e57.csv	1	44	male	Russian	continuous	L1	doka pibu todara doka kala pika pibu kola	0.75	pigo	pika	2	pigo	4	1	cab	2	pigo
399612_210524_063327_31263282b8a5bdadfe0e364ceba7937f71a59e57.csv	1	44	male	Russian	continuous	L1	doka pibu todara doka kala pika pibu kola	0.75	gola	kola	1	gola	4	1	abc	2	gola
399612_210524_063549_aad6277ef16ba3d0d2257bc6899177c98b3d64bc.csv	1	42	male	Indian	continuous	L1	teabutta,galatoo,darapi,papiku	1	tibudo	tibuta	2	tibudo	6	1	abc	3	tibudo
399612_210524_063549_aad6277ef16ba3d0d2257bc6899177c98b3d64bc.csv	1	42	male	Indian	continuous	L1	teabutta,galatoo,darapi,papiku	1	golatu	galatu	1	golatu	6	1	abc	3	golatu
399612_210524_063549_aad6277ef16ba3d0d2257bc6899177c98b3d64bc.csv	1	42	male	Indian	continuous	L1	teabutta,galatoo,darapi,papiku	1	daropi	darapi	1	daropi	6	1	abc	3	daropi
399612_210524_063549_aad6277ef16ba3d0d2257bc6899177c98b3d64bc.csv	1	42	male	Indian	continuous	L1	teabutta,galatoo,darapi,papiku	1	pabiku	papiku	1	pabiku	6	1	abc	3	pabiku
399612_210524_063840_6cb2f48c7a7e5bf3ed5fb482531e6628a0585d9c.csv	1	19	male	english	continuous	L1	pa paa t2 chola pa paa t2 chola....	0.75	pa	pa	0	pa	2	1	abc	1	pa
399612_210524_063840_6cb2f48c7a7e5bf3ed5fb482531e6628a0585d9c.csv	1	19	male	english	continuous	L1	pa paa t2 chola pa paa t2 chola....	0.75	tu	tu	0	tu	2	1	abc	1	tu
399612_210524_063840_6cb2f48c7a7e5bf3ed5fb482531e6628a0585d9c.csv	1	19	male	english	continuous	L1	pa paa t2 chola pa paa t2 chola....	0.75	gola	kola	1	gola	4	1	abc	2	gola
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	rogi	ragi	1	ro	2	1	bca	1	roXX
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	gola	gula	1	gola	4	1	abc	2	gola
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	pati	pati	0	pa	2	1	abc	2	pati
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	kuti	kuti	0	kuti	4	1	cab	2	kuti
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	buti	buti	0	bu	2	1	bca	2	buti
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	bula	bula	0	bu	2	1	bca	2	bula
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	ku	gu	1	ku	2	1	abc	1	ku
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	go	gu	1	go	2	1	abc	1	go
399612_210524_064302_465dbfb5bac23d55f9d256acd023e457e086194a.csv	1	19	male	eng	continuous	L1	raggi gulla ki paati kooti booti ragi bula gu kaati paati	0.5	kati	kati	0	ti	2	2	abc	1	XXti
399612_210524_115504_3dadf45df420793146c63e08c2edb84762cf8bb7.csv	1	41	male	English	continuous	L1	rute	0.5	roti	ruti	1	ro	2	1	bca	2	roti
399612_210524_115700_150e1c77dfc3a504fd705717e1b952de069d3e4a.csv	1	48	female	english	continuous	L1	gala,om,rapatuti,rap tu,na,gali,raptu,ratuti	0.25	gola	gala	1	gola	4	1	abc	2	gola
399612_210524_115700_150e1c77dfc3a504fd705717e1b952de069d3e4a.csv	1	48	female	english	continuous	L1	gala,om,rapatuti,rap tu,na,gali,raptu,ratuti	0.25	ropatuti	rapatuti	1	tuti	4	3	cab	4	ropatuti
399612_210524_115700_150e1c77dfc3a504fd705717e1b952de069d3e4a.csv	1	48	female	english	continuous	L1	gala,om,rapatuti,rap tu,na,gali,raptu,ratuti	0.25	goli	gali	1	go	2	1	abc	1	goXX
399612_210524_115700_150e1c77dfc3a504fd705717e1b952de069d3e4a.csv	1	48	female	english	continuous	L1	gala,om,rapatuti,rap tu,na,gali,raptu,ratuti	0.25	rotuti	ratuti	1	tuti	4	2	cab	3	rotuti
399612_210524_115712_770cc348e1bdcc9f3d6e1d46401e2cdf5b1fe503.csv	1	19	female	English	continuous	L1	call out to puppy 2 call out to	0.5	goll	kall	2	go	2	1	abc	1	goXX
399612_210524_115712_770cc348e1bdcc9f3d6e1d46401e2cdf5b1fe503.csv	1	19	female	English	continuous	L1	call out to puppy 2 call out to	0.5	do	to	1	do	2	1	abc	1	do
399612_210524_115712_770cc348e1bdcc9f3d6e1d46401e2cdf5b1fe503.csv	1	19	female	English	continuous	L1	call out to puppy 2 call out to	0.5	bupi	pupi	1	bu	2	1	bca	2	bupi
399612_210524_115712_770cc348e1bdcc9f3d6e1d46401e2cdf5b1fe503.csv	1	19	female	English	continuous	L1	call out to puppy 2 call out to	0.5	tu	tu	0	tu	2	1	abc	1	tu
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	tupabi	tupabi	0	tupabi	6	1	cab	3	tupabi
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	piti	piti	0	piti	4	1	cab	2	piti
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	gola	kola	1	gola	4	1	abc	2	gola
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	tupi	tupi	0	tu	2	1	abc	2	tupi
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	tudaro	tudara	1	tudaro	6	1	cab	3	tudaro
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	goro	kora	2	go	2	1	abc	2	goro
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	tupapi	tupapi	0	tupa	4	1	cab	3	tupapi
399612_210524_115908_155ee1a5eb3ab38848a98e5f8fb96ffbd1d97cf6.csv	1	27	female	Filipino, Hiligaynon, English	continuous	L1	tupabi tudarap piti cola tupi tudara cora tupapi pudara	0.25	budaro	pudara	2	daro	4	2	abc	3	budaro
399612_210524_115925_9b29a2f5506b95c5e47fb34e701a29e6fd780910.csv	1	26	male	English	continuous	L1	pi golatu paapi vigo latu paapi	0.75	pi	pi	0	pi	2	1	abc	1	pi
399612_210524_115925_9b29a2f5506b95c5e47fb34e701a29e6fd780910.csv	1	26	male	English	continuous	L1	pi golatu paapi vigo latu paapi	0.75	golatu	golatu	0	golatu	6	1	abc	3	golatu
399612_210524_115925_9b29a2f5506b95c5e47fb34e701a29e6fd780910.csv	1	26	male	English	continuous	L1	pi golatu paapi vigo latu paapi	0.75	pabi	papi	1	pabi	4	1	abc	2	pabi
399612_210524_115925_9b29a2f5506b95c5e47fb34e701a29e6fd780910.csv	1	26	male	English	continuous	L1	pi golatu paapi vigo latu paapi	0.75	pigo	vigo	2	pigo	4	1	cab	2	pigo
399612_210524_115925_9b29a2f5506b95c5e47fb34e701a29e6fd780910.csv	1	26	male	English	continuous	L1	pi golatu paapi vigo latu paapi	0.75	latu	latu	0	latu	4	1	abc	2	latu
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	dalapi	dalapi	0	da	2	1	abc	3	dalapi
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	gopaku	gapagu	2	go	2	1	abc	3	gopaku
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	gorobu	gurupu	3	go	2	1	abc	3	gorobu
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	kurobu	gurupu	3	ku	2	1	abc	3	kurobu
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	dalabu	dalapu	1	da	2	1	abc	3	dalabu
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	midama	mitama	1	da	2	2	abc	1	XXdaXX
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	goroka	karaka	3	go	2	1	abc	2	goroXX
399612_210524_115928_2c56e4afa2eb0c34622615bd1860a0c8f94a6205.csv	1	25	male	English	continuous	L1	dalapi gapagu gouroupou dalapu mitama karaka salahi dalahi	1	karogo	karaka	3	ro	2	2	bca	2	XXrogo
399612_210524_120155_a5ab890cd8ec57cad133181af4d80f98471b8f25.csv	1	24	male	Filipino, English	continuous	L1	rapitigugala rapiti gala	0.25	ropitikugola	rapitigugala	3	ropiti	6	1	bca	6	ropitikugola
399612_210524_120155_a5ab890cd8ec57cad133181af4d80f98471b8f25.csv	1	24	male	Filipino, English	continuous	L1	rapitigugala rapiti gala	0.25	ropiti	rapiti	1	ropiti	6	1	bca	3	ropiti
399612_210524_120155_a5ab890cd8ec57cad133181af4d80f98471b8f25.csv	1	24	male	Filipino, English	continuous	L1	rapitigugala rapiti gala	0.25	gola	gala	1	gola	4	1	abc	2	gola
399612_210524_121122_b634e337e930fe13a2ad2e92a0f39f05e8e9ca21.csv	1	30	male	English	continuous	L1	da rupi gali heti	0.25	da	da	0	da	2	1	abc	1	da
399612_210524_121122_b634e337e930fe13a2ad2e92a0f39f05e8e9ca21.csv	1	30	male	English	continuous	L1	da rupi gali heti	0.25	ropi	rupi	1	ropi	4	1	abc	2	ropi
399612_210524_121122_b634e337e930fe13a2ad2e92a0f39f05e8e9ca21.csv	1	30	male	English	continuous	L1	da rupi gali heti	0.25	goli	gali	1	go	2	1	abc	1	goXX
399612_210524_123312_f5fc69145cc59be1e0072e7491d500b03334e248.csv	1	19	male	English, Hindi	continuous	L1	oobaka,obata,ooty,booty,cooti,omana,gooti	0.5	buti	buti	0	bu	2	1	bca	2	buti
399612_210524_123312_f5fc69145cc59be1e0072e7491d500b03334e248.csv	1	19	male	English, Hindi	continuous	L1	oobaka,obata,ooty,booty,cooti,omana,gooti	0.5	kuti	kuti	0	kuti	4	1	cab	2	kuti
399612_210524_123312_f5fc69145cc59be1e0072e7491d500b03334e248.csv	1	19	male	English, Hindi	continuous	L1	oobaka,obata,ooty,booty,cooti,omana,gooti	0.5	goti	guti	1	go	2	1	abc	2	goti
399612_210602_063811_1f32e68e655f77110db8881719d8a3f3d39de331.csv	2	27	male	English	continuous	L2	bikuti tudaro,idana bikuna,bikuti mikata,bikuni todaro	1	bikuti	bikuti	0	bikuti	6	1	abc	3	bikuti
399612_210602_063811_1f32e68e655f77110db8881719d8a3f3d39de331.csv	2	27	male	English	continuous	L2	bikuti tudaro,idana bikuna,bikuti mikata,bikuni todaro	1	tudaro	tudaro	0	tudaro	6	1	abc	3	tudaro
399612_210602_063811_1f32e68e655f77110db8881719d8a3f3d39de331.csv	2	27	male	English	continuous	L2	bikuti tudaro,idana bikuna,bikuti mikata,bikuni todaro	1	bikuna	bikuna	0	biku	4	1	abc	2	bikuXX
399612_210602_063811_1f32e68e655f77110db8881719d8a3f3d39de331.csv	2	27	male	English	continuous	L2	bikuti tudaro,idana bikuna,bikuti mikata,bikuni todaro	1	migoda	mikata	3	go	2	2	bca	2	XXgoda
399612_210602_063811_1f32e68e655f77110db8881719d8a3f3d39de331.csv	2	27	male	English	continuous	L2	bikuti tudaro,idana bikuna,bikuti mikata,bikuni todaro	1	bikuni	bikuni	0	biku	4	1	abc	2	bikuXX
399612_210602_063811_1f32e68e655f77110db8881719d8a3f3d39de331.csv	2	27	male	English	continuous	L2	bikuti tudaro,idana bikuna,bikuti mikata,bikuni todaro	1	dodaro	todaro	1	daro	4	2	abc	3	dodaro
399612_210602_063821_17a99ece93953a2438e58c2e4448ce5ec03a2b8f.csv	2	20	male	Bangla,English	continuous	L2	biku tipi dolla u topa bogolla utopa	1	biku	biku	0	biku	4	1	abc	2	biku
399612_210602_063821_17a99ece93953a2438e58c2e4448ce5ec03a2b8f.csv	2	20	male	Bangla,English	continuous	L2	biku tipi dolla u topa bogolla utopa	1	tipi	tipi	0	tipi	4	1	cab	2	tipi
399612_210602_063821_17a99ece93953a2438e58c2e4448ce5ec03a2b8f.csv	2	20	male	Bangla,English	continuous	L2	biku tipi dolla u topa bogolla utopa	1	dola	dola	0	do	2	1	bca	2	dola
399612_210602_063821_17a99ece93953a2438e58c2e4448ce5ec03a2b8f.csv	2	20	male	Bangla,English	continuous	L2	biku tipi dolla u topa bogolla utopa	1	dopa	topa	1	dopa	4	1	abc	2	dopa
399612_210602_063821_17a99ece93953a2438e58c2e4448ce5ec03a2b8f.csv	2	20	male	Bangla,English	continuous	L2	biku tipi dolla u topa bogolla utopa	1	bogola	bogola	0	gola	4	2	abc	2	XXgola
399612_210602_063857_03e8a71fb29e8cc465c92b84a7b014de2f66e2bf.csv	2	24	female	English, Filipino	continuous	L2	bitupi picola bitupi picola bitu par	1	bitupi	bitupi	0	bi	2	1	abc	3	bitupi
399612_210602_063857_03e8a71fb29e8cc465c92b84a7b014de2f66e2bf.csv	2	24	female	English, Filipino	continuous	L2	bitupi picola bitupi picola bitu par	1	pigola	pikola	1	pigola	6	1	abc	3	pigola
